stamp;x;y;z
07/11/2020 13.09.53;-6,9491706;-2,967613;6,4487824
07/11/2020 13.09.53;-7,0329676;-2,9173348;6,4224463
07/11/2020 13.09.53;-6,955156;-2,96881;6,4008985
07/11/2020 13.09.53;-6,8749504;-2,9173348;6,4260373
07/11/2020 13.09.53;-6,927623;-2,8550856;6,3338604
07/11/2020 13.09.53;-6,885724;-3,05141;6,5481415
07/11/2020 13.09.53;-6,7133417;-2,870648;6,331466
07/11/2020 13.09.53;-6,779182;-2,9891608;6,5218053
07/11/2020 13.09.53;-6,882133;-2,7988217;6,3087215
07/11/2020 13.09.53;-6,847417;-2,9867666;6,3985043
07/11/2020 13.09.53;-6,8785415;-2,8862102;6,279991
07/11/2020 13.09.53;-6,894104;-2,7641058;6,266823
07/11/2020 13.09.53;-6,882133;-3,015497;6,5146227
07/11/2020 13.09.53;-7,073669;-3,0322564;6,6762314
07/11/2020 13.09.53;-6,921637;-3,0131028;6,4763155
07/11/2020 13.09.53;-6,7971387;-2,8874073;6,399701
07/11/2020 13.09.53;-6,745663;-2,9735985;6,5086374
07/11/2020 13.09.53;-6,945579;-2,9604304;6,2464724
07/11/2020 13.09.53;-6,3949127;-2,7712884;6,1411276
07/11/2020 13.09.53;-6,993463;-3,180697;6,707356
07/11/2020 13.09.53;-6,7959414;-2,9700072;6,281188
07/11/2020 13.09.53;-6,4990606;-2,7090392;7,117962
07/11/2020 13.09.53;-7,144298;-2,4851813;5,7604494
07/11/2020 13.09.53;-7,195773;-2,694674;6,6187706
07/11/2020 13.09.53;-7,349002;-2,9472623;6,7588315
07/11/2020 13.09.53;-6,517017;-1,9153614;5,5461683
07/11/2020 13.09.53;-7,8984714;-1,0785879;4,3766007
07/11/2020 13.09.53;-8,208521;-1,5873557;5,291186
07/11/2020 13.09.53;-8,24204;-2,0638018;5,7724204
07/11/2020 13.09.53;-7,5764513;-2,0446482;5,6778493
07/11/2020 13.09.53;-7,431602;-2,2541409;5,957971
07/11/2020 13.09.53;-6,9108634;-2,8263552;6,220136
07/11/2020 13.09.53;-6,0202203;-2,5079262;5,064934
07/11/2020 13.09.53;-6,129156;-2,0973208;5,0637364
07/11/2020 13.09.53;-7,824251;-3,4727895;8,015787
07/11/2020 13.09.53;-7,837419;-2,8275523;6,730101
07/11/2020 13.09.53;-6,542156;-2,3786395;5,8442464
07/11/2020 13.09.53;-6,3601966;-3,1627405;7,038953
07/11/2020 13.09.53;-6,9132576;-2,4289176;6,159084
07/11/2020 13.09.53;-6,8222775;-2,8491;6,4523735
07/11/2020 13.09.53;-6,8988924;-2,7593174;6,4583592
07/11/2020 13.09.53;-6,955156;-2,7329812;6,339846
07/11/2020 13.09.53;-6,8665705;-3,074155;6,70975
07/11/2020 13.09.53;-6,981492;-2,6551697;6,241684
07/11/2020 13.09.53;-6,7360864;-3,0538042;6,679823
07/11/2020 13.09.53;-7,0102224;-2,6479871;6,171055
07/11/2020 13.09.53;-6,8929067;-2,8562827;6,619968
07/11/2020 13.09.53;-6,779182;-2,7269957;6,254852
07/11/2020 13.09.53;-6,980295;-2,8526914;6,5265937
07/11/2020 13.09.53;-6,9012866;-2,861071;6,5601125
07/11/2020 13.09.53;-6,9240313;-2,7509377;6,338649
07/11/2020 13.09.53;-6,727707;-2,9640217;6,519411
07/11/2020 13.09.53;-6,963536;-2,753332;6,302736
07/11/2020 13.09.53;-6,7851677;-3,0550013;6,7492547
07/11/2020 13.09.53;-6,896498;-2,7401638;6,3087215
07/11/2020 13.09.53;-6,879739;-2,944868;6,6295447
07/11/2020 13.09.53;-6,8641763;-2,8275523;6,4380083
07/11/2020 13.09.53;-6,932411;-2,825158;6,4619503
07/11/2020 13.09.53;-6,8043213;-2,979584;6,64391
07/11/2020 13.09.53;-6,8402343;-2,7401638;6,35062
07/11/2020 13.09.53;-6,8557963;-2,9412768;6,530185
07/11/2020 13.09.53;-6,8450227;-2,8335378;6,467936
07/11/2020 13.09.53;-6,918046;-2,8215668;6,493075
07/11/2020 13.09.53;-6,8162923;-2,9161377;6,563704
07/11/2020 13.09.53;-6,873753;-2,7856536;6,3889275
07/11/2020 13.09.53;-6,815095;-2,919729;6,5601125
07/11/2020 13.09.53;-6,867768;-2,8431146;6,4739213
07/11/2020 13.09.53;-6,8641763;-2,859874;6,4739213
07/11/2020 13.09.53;-6,8450227;-2,9041667;6,537368
07/11/2020 13.09.53;-6,8522053;-2,8299465;6,421249
07/11/2020 13.09.53;-6,827066;-2,9101522;6,5361705
07/11/2020 13.09.53;-6,8557963;-2,8395233;6,4547677
07/11/2020 13.09.53;-6,853402;-2,8802247;6,495469
07/11/2020 13.09.53;-6,8330517;-2,882619;6,505046
07/11/2020 13.09.53;-6,849811;-2,8526914;6,467936
07/11/2020 13.09.53;-6,841431;-2,8993783;6,519411
07/11/2020 13.09.53;-6,8545995;-2,859874;6,483498
07/11/2020 13.09.53;-6,8450227;-2,8682537;6,47033
07/11/2020 13.09.53;-6,8545995;-2,9005754;6,505046
07/11/2020 13.09.53;-6,8545995;-2,837129;6,4631476
07/11/2020 13.09.53;-6,851008;-2,883816;6,494272
07/11/2020 13.09.53;-6,8402343;-2,8646624;6,4631476
07/11/2020 13.09.53;-6,8522053;-2,858677;6,459556
07/11/2020 13.09.53;-6,847417;-2,882619;6,491878
07/11/2020 13.09.53;-6,8438253;-2,8550856;6,4583592
07/11/2020 13.09.53;-6,8641763;-2,8742392;6,5026517
07/11/2020 13.09.53;-6,8581905;-2,885013;6,519411
07/11/2020 13.09.53;-6,841431;-2,8538885;6,481104
07/11/2020 13.09.53;-6,8366427;-2,8790276;6,467936
07/11/2020 13.09.53;-6,8330517;-2,870648;6,4787097
07/11/2020 13.09.53;-6,835446;-2,859874;6,4787097
07/11/2020 13.09.53;-6,8569937;-2,8814218;6,518214
07/11/2020 13.09.53;-6,8462195;-2,871845;6,479907
07/11/2020 13.09.53;-6,8306575;-2,8574798;6,482301
07/11/2020 13.09.53;-6,847417;-2,8754363;6,477513
07/11/2020 13.09.53;-6,851008;-2,8634653;6,4882865
07/11/2020 13.09.53;-6,839037;-2,870648;6,5002575
07/11/2020 13.09.53;-6,853402;-2,8778305;6,4882865
07/11/2020 13.09.53;-6,8569937;-2,8778305;6,477513
07/11/2020 13.09.53;-6,8522053;-2,861071;6,4906807
07/11/2020 13.09.53;-6,8486137;-2,8658595;6,4619503
07/11/2020 13.09.53;-6,872556;-2,871845;6,471527
07/11/2020 13.09.53;-6,8653736;-2,8562827;6,477513
07/11/2020 13.09.53;-6,8557963;-2,8550856;6,493075
07/11/2020 13.09.53;-6,841431;-2,861071;6,465542
07/11/2020 13.09.53;-6,8462195;-2,8634653;6,5122285
07/11/2020 13.09.53;-6,8522053;-2,882619;6,4787097
07/11/2020 13.09.53;-6,849811;-2,871845;6,4763155
07/11/2020 13.09.53;-6,8450227;-2,8670566;6,505046
07/11/2020 13.09.53;-6,847417;-2,8898015;6,5002575
07/11/2020 13.09.53;-6,839037;-2,8778305;6,467936
07/11/2020 13.09.53;-6,859388;-2,871845;6,4906807
07/11/2020 13.09.53;-6,8486137;-2,8754363;6,5206084
07/11/2020 13.09.53;-6,8545995;-2,858677;6,4858923
07/11/2020 13.09.53;-6,8330517;-2,8778305;6,50744
07/11/2020 13.09.53;-6,823475;-2,8754363;6,4978633
07/11/2020 13.09.53;-6,8486137;-2,8658595;6,519411
07/11/2020 13.09.53;-6,8426285;-2,8766334;6,453571
07/11/2020 13.09.53;-6,8426285;-2,859874;6,4751186
07/11/2020 13.09.53;-6,8462195;-2,8562827;6,5002575
07/11/2020 13.09.53;-6,841431;-2,858677;6,4906807
07/11/2020 13.09.53;-6,8450227;-2,873042;6,51582
07/11/2020 13.09.53;-6,8426285;-2,858677;6,4619503
07/11/2020 13.09.53;-6,8522053;-2,8814218;6,491878
07/11/2020 13.09.53;-6,827066;-2,8933928;6,5086374
07/11/2020 13.09.53;-6,8091097;-2,8886044;6,4858923
07/11/2020 13.09.53;-6,8462195;-2,870648;6,50744
07/11/2020 13.09.53;-6,839037;-2,859874;6,503849
07/11/2020 13.09.53;-6,83784;-2,8622682;6,491878
07/11/2020 13.09.53;-6,83784;-2,8742392;6,4966664
07/11/2020 13.09.53;-6,8486137;-2,8431146;6,50744
07/11/2020 13.09.53;-6,8438253;-2,8670566;6,493075
07/11/2020 13.09.53;-6,82946;-2,8802247;6,479907
07/11/2020 13.09.53;-6,8306575;-2,8790276;6,517017
07/11/2020 13.09.53;-6,817489;-2,8694508;6,493075
07/11/2020 13.09.53;-6,8342485;-2,8754363;6,481104
07/11/2020 13.09.53;-6,8450227;-2,8862102;6,4763155
07/11/2020 13.09.53;-6,847417;-2,8526914;6,4978633
07/11/2020 13.09.53;-6,8450227;-2,8742392;6,479907
07/11/2020 13.09.53;-6,851008;-2,882619;6,4858923
07/11/2020 13.09.53;-6,835446;-2,873042;6,505046
07/11/2020 13.09.53;-6,8761473;-2,8670566;6,479907
07/11/2020 13.09.53;-6,8438253;-2,8886044;6,4882865
07/11/2020 13.09.53;-6,835446;-2,8491;6,4739213
07/11/2020 13.09.53;-6,841431;-2,8814218;6,5110316
07/11/2020 13.09.53;-6,8462195;-2,8574798;6,489484
07/11/2020 13.09.53;-6,8342485;-2,8766334;6,4906807
07/11/2020 13.09.53;-6,839037;-2,882619;6,4787097
07/11/2020 13.09.53;-6,847417;-2,8694508;6,4499793
07/11/2020 13.09.53;-6,835446;-2,8574798;6,493075
07/11/2020 13.09.53;-6,8545995;-2,8742392;6,503849
07/11/2020 13.09.53;-6,849811;-2,8778305;6,501455
07/11/2020 13.09.53;-6,839037;-2,8670566;6,4906807
07/11/2020 13.09.53;-6,8557963;-2,8790276;6,4727244
07/11/2020 13.09.53;-6,83784;-2,8754363;6,4846954
07/11/2020 13.09.53;-6,861782;-2,8766334;6,4846954
07/11/2020 13.09.53;-6,8569937;-2,861071;6,4978633
07/11/2020 13.09.53;-6,8366427;-2,873042;6,5218053
07/11/2020 13.09.53;-6,8426285;-2,8670566;6,47033
07/11/2020 13.09.53;-6,853402;-2,8754363;6,5086374
07/11/2020 13.09.53;-6,862979;-2,8790276;6,518214
07/11/2020 13.09.53;-6,8198833;-2,8766334;6,4763155
07/11/2020 13.09.53;-6,83784;-2,858677;6,5026517
07/11/2020 13.09.53;-6,8330517;-2,8778305;6,4990606
07/11/2020 13.09.53;-6,839037;-2,8658595;6,5122285
07/11/2020 13.09.53;-6,8569937;-2,858677;6,4619503
07/11/2020 13.09.53;-6,8330517;-2,8574798;6,525397
07/11/2020 13.09.53;-6,8450227;-2,8754363;6,489484
07/11/2020 13.09.53;-6,8605847;-2,870648;6,513426
07/11/2020 13.09.53;-6,8486137;-2,8778305;6,491878
07/11/2020 13.09.53;-6,8462195;-2,896984;6,4882865
07/11/2020 13.09.53;-6,8426285;-2,8526914;6,493075
07/11/2020 13.09.53;-6,825869;-2,873042;6,4966664
07/11/2020 13.09.53;-6,853402;-2,885013;6,5098343
07/11/2020 13.09.53;-6,8318543;-2,8694508;6,4368114
07/11/2020 13.09.53;-6,8306575;-2,873042;6,503849
07/11/2020 13.09.53;-6,862979;-2,8742392;6,4631476
07/11/2020 13.09.53;-6,8318543;-2,8431146;6,4906807
07/11/2020 13.09.53;-6,82946;-2,8862102;6,479907
07/11/2020 13.09.53;-6,83784;-2,8754363;6,4619503
07/11/2020 13.09.53;-6,8462195;-2,847903;6,4846954
07/11/2020 13.09.53;-6,8641763;-2,89459;6,494272
07/11/2020 13.09.53;-6,8450227;-2,870648;6,5206084
07/11/2020 13.09.53;-6,861782;-2,8694508;6,47033
07/11/2020 13.09.53;-6,849811;-2,885013;6,4906807
07/11/2020 13.09.53;-6,8665705;-2,8574798;6,4846954
07/11/2020 13.09.53;-6,8486137;-2,847903;6,517017
07/11/2020 13.09.53;-6,8462195;-2,883816;6,5002575
07/11/2020 13.09.53;-6,867768;-2,8694508;6,481104
07/11/2020 13.09.53;-6,8282633;-2,8538885;6,501455
07/11/2020 13.09.53;-6,8438253;-2,8802247;6,4870896
07/11/2020 13.09.53;-6,8569937;-2,861071;6,4870896
07/11/2020 13.09.53;-6,841431;-2,8682537;6,467936
07/11/2020 13.09.53;-6,827066;-2,8694508;6,518214
07/11/2020 13.09.53;-6,8665705;-2,873042;6,467936
07/11/2020 13.09.53;-6,849811;-2,8491;6,479907
07/11/2020 13.09.53;-6,8462195;-2,861071;6,5146227
07/11/2020 13.09.53;-6,8641763;-2,8742392;6,459556
07/11/2020 13.09.53;-6,841431;-2,89459;6,4978633
07/11/2020 13.09.53;-6,8653736;-2,871845;6,4906807
07/11/2020 13.09.53;-6,853402;-2,8514943;6,531382
07/11/2020 13.09.53;-6,849811;-2,8694508;6,4846954
07/11/2020 13.09.53;-6,8318543;-2,8694508;6,527791
07/11/2020 13.09.53;-6,851008;-2,8742392;6,501455
07/11/2020 13.09.53;-6,8569937;-2,8658595;6,503849
07/11/2020 13.09.53;-6,8641763;-2,8766334;6,5086374
07/11/2020 13.09.53;-6,859388;-2,8921957;6,505046
07/11/2020 13.09.53;-6,849811;-2,8694508;6,5026517
07/11/2020 13.09.53;-6,853402;-2,8658595;6,5146227
07/11/2020 13.09.53;-6,8486137;-2,870648;6,5361705
07/11/2020 13.09.53;-6,8426285;-2,9053638;6,457162
07/11/2020 13.09.53;-6,8438253;-2,871845;6,50744
07/11/2020 13.09.53;-6,8569937;-2,8574798;6,4882865
07/11/2020 13.09.53;-6,8557963;-2,8790276;6,5122285
07/11/2020 13.09.53;-6,8522053;-2,8766334;6,503849
07/11/2020 13.09.53;-6,8342485;-2,871845;6,47033
07/11/2020 13.09.53;-6,870162;-2,8646624;6,479907
07/11/2020 13.09.53;-6,8605847;-2,8634653;6,4858923
07/11/2020 13.09.53;-6,8342485;-2,8778305;6,513426
07/11/2020 13.09.53;-6,859388;-2,8538885;6,51582
07/11/2020 13.09.53;-6,8366427;-2,8646624;6,479907
07/11/2020 13.09.53;-6,8486137;-2,858677;6,4739213
07/11/2020 13.09.53;-6,8462195;-2,89459;6,5218053
07/11/2020 13.09.53;-6,8402343;-2,8694508;6,4858923
07/11/2020 13.09.53;-6,82946;-2,8395233;6,47033
07/11/2020 13.09.53;-6,847417;-2,89459;6,519411
07/11/2020 13.09.53;-6,691794;-2,633622;6,3721676
07/11/2020 13.09.53;-6,9348054;-2,9819782;6,625953
07/11/2020 13.09.53;-6,909666;-2,930503;6,5924344
07/11/2020 13.09.53;-6,682217;-2,5701754;6,066907
07/11/2020 13.09.53;-10,139444;-2,801216;7,595605
07/11/2020 13.09.53;-8,34499;-1,5957354;5,3103395
07/11/2020 13.09.53;-5,3594203;-0,25498247;3,2106245
07/11/2020 13.09.53;-8,872911;-2,171541;3,5625722
07/11/2020 13.09.53;-5,625177;-2,6443958;2,9460652
07/11/2020 13.09.53;-5,99149;-1,9273324;3,8283286
07/11/2020 13.09.53;-7,4627266;-2,5725696;3,5362358
07/11/2020 13.09.53;-7,4842744;-1,9572599;5,5162406
07/11/2020 13.09.53;-7,657854;-3,5853171;5,6982
07/11/2020 13.09.53;-8,198944;-2,2888567;3,5087025
07/11/2020 13.09.53;-7,275979;-3,3626564;4,569334
07/11/2020 13.09.53;-10,170568;-0,7314286;4,2880154
07/11/2020 13.09.53;-8,036138;-2,456451;5,088876
07/11/2020 13.09.53;-9,053674;-2,9747956;5,9412117
07/11/2020 13.09.53;-7,3909006;-1,6950948;5,005079
07/11/2020 13.09.53;-5,4671597;-4,459201;2,9293058
07/11/2020 13.09.53;-8,564059;-2,6120741;3,5984852
07/11/2020 13.09.53;-7,81228;-1,4856021;4,936844
07/11/2020 13.09.53;-8,421604;-3,095703;5,9184666
07/11/2020 13.09.53;-7,301118;-1,8938135;4,325125
07/11/2020 13.09.53;-6,7384806;-2,2301989;4,6722846
07/11/2020 13.09.53;-7,6291237;-2,8862102;5,33907
07/11/2020 13.09.53;-8,306683;-2,078167;5,234922
07/11/2020 13.09.53;-7,9583263;-2,517503;5,4671597
07/11/2020 13.09.53;-8,020576;-2,292448;5,185841
07/11/2020 13.09.53;-8,019379;-2,6084828;5,6431336
07/11/2020 13.09.53;-8,517372;-1,9536686;5,0493712
07/11/2020 13.09.53;-8,258799;-2,3558946;5,1930237
07/11/2020 13.09.53;-8,439561;-2,1428106;5,5617304
07/11/2020 13.09.53;-7,9966335;-3,0430303;5,3007627
07/11/2020 13.09.53;-10,116699;-2,0733786;4,4759603
07/11/2020 13.09.53;-10,198102;-1,9871874;6,4140663
07/11/2020 13.09.53;-8,463503;-2,12246;6,527791
07/11/2020 13.09.53;-8,439561;-2,336741;5,3558292
07/11/2020 13.09.53;-8,724471;-0,8643068;4,3179426
07/11/2020 13.09.53;-8,294712;-1,4413095;4,5860934
07/11/2020 13.09.53;-7,052121;-1,7753005;3,3770216
07/11/2020 13.09.53;-7,4926543;-1,2844892;4,571728
07/11/2020 13.09.53;-9,546879;-1,7633295;4,0066967
07/11/2020 13.09.53;-8,222886;-2,1152773;5,4659624
07/11/2020 13.09.53;-7,9786773;-1,8650831;7,45315
07/11/2020 13.09.53;-9,736021;-0,92296475;7,8302364
07/11/2020 13.09.53;-8,498219;-1,9788077;6,704962
07/11/2020 13.09.53;-8,331821;-2,0266917;5,8705826
07/11/2020 13.09.53;-8,220491;-1,8531121;5,932832
07/11/2020 13.09.53;-8,261193;-1,6041151;5,523423
07/11/2020 13.09.53;-8,175002;-1,8495208;5,5964465
07/11/2020 13.09.53;-8,303091;-1,3467385;5,106832
07/11/2020 13.09.53;-8,294712;-1,8136078;5,554548
07/11/2020 13.09.53;-8,165425;-1,5933412;5,2061915
07/11/2020 13.09.53;-8,190564;-1,7226281;5,439626
07/11/2020 13.09.53;-8,1797905;-1,6376339;5,2852
07/11/2020 13.09.53;-8,175002;-1,650802;5,3139305
07/11/2020 13.09.53;-8,180987;-1,6759412;5,410896
07/11/2020 13.09.53;-8,208521;-1,614889;5,317522
07/11/2020 13.09.53;-8,178593;-1,6927006;5,4312468
07/11/2020 13.09.53;-8,202535;-1,614889;5,294777
07/11/2020 13.09.53;-8,172607;-1,6819267;5,3462524
07/11/2020 13.09.53;-8,183381;-1,6376339;5,3115363
07/11/2020 13.09.53;-8,215703;-1,6460136;5,3342814
07/11/2020 13.09.53;-8,194156;-1,6460136;5,3354783
07/11/2020 13.09.53;-8,171411;-1,6160861;5,294777
07/11/2020 13.09.53;-8,169016;-1,6663644;5,3594203
07/11/2020 13.09.53;-8,173804;-1,6460136;5,2863975
07/11/2020 13.09.53;-8,183381;-1,6663644;5,3402667
07/11/2020 13.09.53;-8,185776;-1,6364368;5,303157
07/11/2020 13.09.53;-8,175002;-1,638831;5,329493
07/11/2020 13.09.53;-8,147469;-1,6519991;5,321113
07/11/2020 13.09.53;-8,183381;-1,6256629;5,303157
07/11/2020 13.09.53;-8,1642275;-1,6651673;5,3498435
07/11/2020 13.09.53;-8,196549;-1,6364368;5,333084
07/11/2020 13.09.53;-8,172607;-1,650802;5,3247046
07/11/2020 13.09.53;-8,1797905;-1,6412252;5,333084
07/11/2020 13.09.53;-8,169016;-1,6220716;5,3354783
07/11/2020 13.09.53;-8,177396;-1,6352397;5,3127337
07/11/2020 13.09.53;-8,158242;-1,6412252;5,3043537
07/11/2020 13.09.53;-8,165425;-1,673547;5,33069
07/11/2020 13.09.53;-8,163031;-1,6484078;5,329493
07/11/2020 13.09.53;-8,176199;-1,6292542;5,3259015
07/11/2020 13.09.53;-8,177396;-1,6316484;5,3223104
07/11/2020 13.09.53;-8,161834;-1,6400281;5,321113
07/11/2020 13.09.53;-8,178593;-1,6244658;5,3438582
07/11/2020 13.09.53;-8,1642275;-1,6424223;5,315128
07/11/2020 13.09.53;-8,165425;-1,6412252;5,3318872
07/11/2020 13.09.53;-8,184579;-1,6412252;5,306748
07/11/2020 13.09.53;-8,165425;-1,6531962;5,294777
07/11/2020 13.09.53;-8,192958;-1,6496049;5,333084
07/11/2020 13.09.53;-8,180987;-1,6364368;5,327099
07/11/2020 13.09.53;-8,1797905;-1,6412252;5,2863975
07/11/2020 13.09.53;-8,159439;-1,6496049;5,291186
07/11/2020 13.09.53;-8,176199;-1,6555905;5,3318872
07/11/2020 13.09.53;-8,172607;-1,6340426;5,3007627
07/11/2020 13.09.53;-8,169016;-1,6519991;5,3235073
07/11/2020 13.09.53;-8,172607;-1,6328455;5,3115363
07/11/2020 13.09.53;-8,173804;-1,6352397;5,315128
07/11/2020 13.09.53;-8,165425;-1,6531962;5,306748
07/11/2020 13.09.53;-8,161834;-1,6412252;5,3199162
07/11/2020 13.09.53;-8,176199;-1,650802;5,2995653
07/11/2020 13.09.53;-8,177396;-1,6436194;5,305551
07/11/2020 13.09.53;-8,176199;-1,6579847;5,3115363
07/11/2020 13.09.53;-8,170214;-1,6400281;5,2983685
07/11/2020 13.09.53;-8,184579;-1,6496049;5,303157
07/11/2020 13.09.53;-8,172607;-1,6448165;5,3354783
07/11/2020 13.09.53;-8,165425;-1,6448165;5,3223104
07/11/2020 13.09.53;-8,166622;-1,6220716;5,329493
07/11/2020 13.09.53;-8,189367;-1,62686;5,2959743
07/11/2020 13.09.53;-8,189367;-1,6448165;5,2875943
07/11/2020 13.09.53;-8,183381;-1,6412252;5,3103395
07/11/2020 13.09.53;-8,172607;-1,6256629;5,318719
07/11/2020 13.09.53;-8,184579;-1,6352397;5,341464
07/11/2020 13.09.53;-8,182184;-1,638831;5,3127337
07/11/2020 13.09.53;-8,177396;-1,62686;5,315128
07/11/2020 13.09.53;-8,192958;-1,6364368;5,3582234
07/11/2020 13.09.53;-8,166622;-1,6292542;5,341464
07/11/2020 13.09.53;-8,213309;-1,6220716;5,3318872
07/11/2020 13.09.53;-8,172607;-1,6591818;5,3318872
07/11/2020 13.09.53;-8,167819;-1,6101006;5,2648497
07/11/2020 13.09.53;-8,1642275;-1,6519991;5,3079453
07/11/2020 13.09.53;-8,106767;-1,532289;5,2385135
07/11/2020 13.09.53;-8,191761;-1,6041151;5,2660465
07/11/2020 13.09.53;-8,210915;-1,62686;5,3737855
07/11/2020 13.09.53;-8,180987;-1,6496049;5,33907
07/11/2020 13.09.53;-8,2037325;-1,7010803;5,3462524
07/11/2020 13.09.53;-8,163031;-1,6124948;5,279215
07/11/2020 13.09.53;-8,214506;-1,6819267;5,3558292
07/11/2020 13.09.53;-8,15106;-1,6448165;5,297171
07/11/2020 13.09.53;-8,175002;-1,6364368;5,3127337
07/11/2020 13.09.53;-8,171411;-1,6579847;5,354632
07/11/2020 13.09.53;-8,210915;-1,6352397;5,3139305
07/11/2020 13.09.53;-8,169016;-1,6448165;5,318719
07/11/2020 13.09.53;-8,1881695;-1,6328455;5,357026
07/11/2020 13.09.53;-8,11395;-1,5334862;5,354632
07/11/2020 13.09.53;-7,9068513;-1,958457;6,217742
07/11/2020 13.09.53;-8,052897;-1,0570401;5,6563015
07/11/2020 13.09.53;-8,231265;-1,0127473;4,5621514
07/11/2020 13.09.53;-8,052897;-1,887828;5,7604494
07/11/2020 13.09.53;-8,500613;-1,8148049;5,7365074
07/11/2020 13.09.53;-8,626308;-1,3072342;5,849035
07/11/2020 13.09.53;-7,807492;-1,7753005;5,1690817
07/11/2020 13.09.53;-7,9846625;-1,4413095;5,1343656
07/11/2020 13.09.53;-8,701726;-2,0913353;5,7999535
07/11/2020 13.09.53;-7,442376;-1,9716251;5,424064
07/11/2020 13.09.53;-8,340201;-1,8207904;6,4032927
07/11/2020 13.09.53;-8,268375;-2,0362685;5,589264
07/11/2020 13.09.53;-8,348581;-1,7741034;5,1355624
07/11/2020 13.09.53;-7,7943234;-1,7238252;4,519056
07/11/2020 13.09.53;-7,991845;-1,5502456;4,4364557
07/11/2020 13.09.53;-8,042124;-1,2078748;5,1223946
07/11/2020 13.09.53;-7,937976;-1,8207904;5,1235914
07/11/2020 13.09.53;-8,030152;-1,460463;4,8877625
07/11/2020 13.09.53;-8,298303;-1,8854338;5,590461
07/11/2020 13.09.53;-8,312668;-1,353921;4,8422728
07/11/2020 13.09.53;-8,224083;-1,8375498;5,681441
07/11/2020 13.09.53;-8,197746;-1,6196774;5,1786585
07/11/2020 13.09.53;-8,003817;-1,2330139;5,589264
07/11/2020 13.09.53;-7,61835;-1,9835961;5,589264
07/11/2020 13.09.53;-8,110358;-1,3323733;4,724957
07/11/2020 13.09.53;-8,1079645;-1,541866;5,327099
07/11/2020 13.09.53;-8,287529;-1,1659763;5,2421045
07/11/2020 13.09.53;-8,24204;-1,5071499;5,267244
07/11/2020 13.09.53;-8,291121;-1,2773066;5,261258
07/11/2020 13.09.53;-8,276755;-1,411382;5,3115363
07/11/2020 13.09.53;-8,334216;-1,4221559;5,0541596
07/11/2020 13.09.53;-7,8769236;-1,3000516;4,548983
07/11/2020 13.09.53;-8,061277;-1,4628572;4,8865657
07/11/2020 13.09.53;-7,9667063;-1,8136078;5,245696
07/11/2020 13.09.53;-7,9272017;0,47046062;5,4504004
07/11/2020 13.09.53;-8,215703;-0,94930094;6,3769565
07/11/2020 13.09.53;-8,157045;-1,4209588;5,589264
07/11/2020 13.09.53;-8,172607;-1,5981296;5,555745
07/11/2020 13.09.53;-8,197746;-1,555034;5,4791307
07/11/2020 13.09.53;-8,183381;-1,5993267;5,427655
07/11/2020 13.09.53;-8,279149;-1,602918;5,437232
07/11/2020 13.09.53;-8,183381;-1,6352397;5,4049106
07/11/2020 13.09.53;-8,218098;-1,6041151;5,4671597
07/11/2020 13.09.53;-8,201338;-1,4784195;5,29358
07/11/2020 13.09.53;-8,194156;-1,555034;5,5737014
07/11/2020 13.09.53;-8,207323;-1,4856021;5,1882353
07/11/2020 13.09.53;-8,204929;-1,6663644;5,45878
07/11/2020 13.09.53;-8,202535;-1,5861586;5,29358
07/11/2020 13.09.53;-8,243237;-1,4796166;5,2181625
07/11/2020 13.09.53;-8,073248;-1,447295;5,1116204
07/11/2020 13.09.53;-8,055291;-1,6627731;5,282806
07/11/2020 13.09.53;-8,136695;-1,508347;5,175067
07/11/2020 13.09.53;-8,206126;-1,567005;5,3558292
07/11/2020 13.09.53;-8,214506;-1,5981296;5,4180784
07/11/2020 13.09.53;-8,1797905;-1,5729905;5,3019595
07/11/2020 13.09.53;-8,176199;-1,6005238;5,366603
07/11/2020 13.09.53;-8,159439;-1,5801731;5,3019595
07/11/2020 13.09.53;-8,190564;-1,5598224;5,3642087
07/11/2020 13.09.53;-8,194156;-1,5658079;5,309142
07/11/2020 13.09.53;-8,172607;-1,5454572;5,2852
07/11/2020 13.09.53;-8,219295;-1,5765818;5,329493
07/11/2020 13.09.53;-8,172607;-1,5526398;5,2768207
07/11/2020 13.09.53;-8,204929;-1,5897499;5,3845596
07/11/2020 13.09.53;-8,183381;-1,553837;5,3354783
07/11/2020 13.09.53;-8,172607;-1,5693992;5,3558292
07/11/2020 13.09.53;-8,171411;-1,5957354;5,329493
07/11/2020 13.09.53;-8,176199;-1,5275006;5,3139305
07/11/2020 13.09.53;-8,1881695;-1,5861586;5,3558292
07/11/2020 13.09.53;-8,177396;-1,5658079;5,3103395
07/11/2020 13.09.53;-8,204929;-1,5837644;5,33907
07/11/2020 13.09.53;-8,190564;-1,590947;5,345055
07/11/2020 13.09.53;-8,1881695;-1,5598224;5,33069
07/11/2020 13.09.53;-8,182184;-1,5861586;5,3127337
07/11/2020 13.09.53;-8,178593;-1,5598224;5,306748
07/11/2020 13.09.53;-8,177396;-1,5610195;5,3007627
07/11/2020 13.09.53;-8,195353;-1,5574282;5,354632
07/11/2020 13.09.53;-8,204929;-1,5717934;5,305551
07/11/2020 13.09.53;-8,202535;-1,5825673;5,3354783
07/11/2020 13.09.53;-8,198944;-1,5658079;5,303157
07/11/2020 13.09.53;-8,185776;-1,5646108;5,315128
